library_ID,collection_date,depth,lat_lon,source_material_id,title,sra_accession,biosample_accession,bioproject_accession,collection_method,size_frac,design_description,geo_loc_name,samp_collect_device,samp_mat_process,samp_size,samp_store_temp
QPK1530-bulk_18S_QPKbulk_2017,2017-02-23,230,50.0307 N 125.0992 W,QPK1530,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364869,SAMN44771227,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v3,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,44360000 ml,-80
QPK1534-bulk_18S_QPKbulk_2017,2017-03-09,230,50.0307 N 125.0992 W,QPK1534,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364868,SAMN44771229,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v4,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,51690000 ml,-80
QPK1558-bulk_18S_QPKbulk_2017,2017-04-03,230,50.0307 N 125.0992 W,QPK1558,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364867,SAMN44771231,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v5,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,44960000 ml,-80
QPK1569-bulk_18S_QPKbulk_2017,2017-05-03,230,50.0307 N 125.0992 W,QPK1569,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364866,SAMN44771233,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v6,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,44090000 ml,-80
QPK1576-bulk_18S_QPKbulk_2017,2017-04-21,230,50.0307 N 125.0992 W,QPK1576,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364945,SAMN44771235,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v7,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,46200000 ml,-80
QPK1593-bulk_18S_QPKbulk_2017,2017-05-16,230,50.0307 N 125.0992 W,QPK1593,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364944,SAMN44771237,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v8,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,48870000 ml,-80
QPK1600-bulk_18S_QPKbulk_2017,2017-06-06,230,50.0307 N 125.0992 W,QPK1600,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364943,SAMN44771239,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v9,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,44050000 ml,-80
QPK1613-bulk_18S_QPKbulk_2017,2017-06-13,230,50.0307 N 125.0992 W,QPK1613,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364942,SAMN44771241,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v10,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,38730000 ml,-80
QPK1621-bulk_18S_QPKbulk_2017,2017-06-28,230,50.0307 N 125.0992 W,QPK1621,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364940,SAMN44771243,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v11,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,45650000 ml,-80
QPK1629-bulk_18S_QPKbulk_2017,2017-07-12,230,50.0307 N 125.0992 W,QPK1629,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364939,SAMN44771245,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v12,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,44520000 ml,-80
QPK1640-bulk_18S_QPKbulk_2017,2017-07-25,230,50.0307 N 125.0992 W,QPK1640,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364938,SAMN44771246,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v13,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,46510000 ml,-80
QPK1652-bulk_18S_QPKbulk_2017,2017-08-14,230,50.0307 N 125.0992 W,QPK1652,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364937,SAMN44771248,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v14,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,44300000 ml,-80
QPK1664-bulk_18S_QPKbulk_2017,2017-08-28,230,50.0307 N 125.0992 W,QPK1664,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364936,SAMN44771250,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v15,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,44580000 ml,-80
QPK1670-bulk_18S_QPKbulk_2017,2017-09-14,230,50.0307 N 125.0992 W,QPK1670,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364935,SAMN44771252,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v16,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,45870000 ml,-80
QPK1678-bulk_18S_QPKbulk_2017,2017-10-04,230,50.0307 N 125.0992 W,QPK1678,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364934,SAMN44771254,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v17,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,45260000 ml,-80
QPK1696-bulk_18S_QPKbulk_2017,2017-10-23,230,50.0307 N 125.0992 W,QPK1696,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364933,SAMN44771256,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v18,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,44540000 ml,-80
QPK1713-bulk_18S_QPKbulk_2017,2017-11-06,230,50.0307 N 125.0992 W,QPK1713,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364932,SAMN44771258,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v19,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,44570000 ml,-80
QPK1727-bulk_18S_QPKbulk_2017,2017-11-23,230,50.0307 N 125.0992 W,QPK1727,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364931,SAMN44771260,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v20,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,44410000 ml,-80
QPK1737-bulk_18S_QPKbulk_2017,2017-12-04,230,50.0307 N 125.0992 W,QPK1737,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364929,SAMN44771261,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v21,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,na ml,-80
QPK962-bulk_18S_QPKbulk_2017,2017-01-13,230,50.0307 N 125.0992 W,QPK962,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364928,SAMN44771263,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v22,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,42600000 ml,-80
