library_ID,collection_date,depth,lat_lon,source_material_id,title,sra_accession,biosample_accession,bioproject_accession,collection_method,size_frac,design_description,geo_loc_name,samp_collect_device,samp_mat_process,samp_size,samp_store_temp
QMIC2311_COI_QU39-2017,2017-10-20,5,50.0307 N 125.0992 W,QMIC2311,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364569,SAMN44770675,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2313_COI_QU39-2017,2017-10-20,100,50.0307 N 125.0992 W,QMIC2313,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364567,SAMN44770677,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2314_COI_QU39-2017,2017-10-20,260,50.0307 N 125.0992 W,QMIC2314,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364566,SAMN44770678,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2326_COI_QU39-2017,2017-10-24,0,50.0307 N 125.0992 W,QMIC2326,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364565,SAMN44770679,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2327_COI_QU39-2017,2017-10-24,5,50.0307 N 125.0992 W,QMIC2327,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364539,SAMN44770680,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1950 ml,-80
QMIC2328_COI_QU39-2017,2017-10-24,30,50.0307 N 125.0992 W,QMIC2328,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364538,SAMN44770681,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2329_COI_QU39-2017,2017-10-24,100,50.0307 N 125.0992 W,QMIC2329,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364537,SAMN44770682,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2330_COI_QU39-2017,2017-10-24,260,50.0307 N 125.0992 W,QMIC2330,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364535,SAMN44770683,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2336_COI_QU39-2017,2017-10-31,0,50.0307 N 125.0992 W,QMIC2336,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364534,SAMN44770684,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2337_COI_QU39-2017,2017-10-31,5,50.0307 N 125.0992 W,QMIC2337,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364533,SAMN44770685,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2338_COI_QU39-2017,2017-10-31,30,50.0307 N 125.0992 W,QMIC2338,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364532,SAMN44770686,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2339_COI_QU39-2017,2017-10-31,100,50.0307 N 125.0992 W,QMIC2339,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364531,SAMN44770687,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2340_COI_QU39-2017,2017-10-31,260,50.0307 N 125.0992 W,QMIC2340,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364530,SAMN44770688,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2346_COI_QU39-2017,2017-11-08,0,50.0307 N 125.0992 W,QMIC2346,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364529,SAMN44770689,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2347_COI_QU39-2017,2017-11-08,5,50.0307 N 125.0992 W,QMIC2347,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364528,SAMN44770690,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1975 ml,-80
QMIC2348_COI_QU39-2017,2017-11-08,30,50.0307 N 125.0992 W,QMIC2348,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364527,SAMN44770691,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2349_COI_QU39-2017,2017-11-08,100,50.0307 N 125.0992 W,QMIC2349,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364526,SAMN44770692,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2350_COI_QU39-2017,2017-11-08,260,50.0307 N 125.0992 W,QMIC2350,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364523,SAMN44770693,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2356_COI_QU39-2017,2017-11-16,0,50.0307 N 125.0992 W,QMIC2356,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364522,SAMN44770694,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2357_COI_QU39-2017,2017-11-16,5,50.0307 N 125.0992 W,QMIC2357,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364521,SAMN44770695,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2358_COI_QU39-2017,2017-11-16,30,50.0307 N 125.0992 W,QMIC2358,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364520,SAMN44770696,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2359_COI_QU39-2017,2017-11-16,100,50.0307 N 125.0992 W,QMIC2359,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364518,SAMN44770697,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2360_COI_QU39-2017,2017-11-16,260,50.0307 N 125.0992 W,QMIC2360,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364517,SAMN44770698,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2366_COI_QU39-2017,2017-11-20,0,50.0307 N 125.0992 W,QMIC2366,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364516,SAMN44770699,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2367_COI_QU39-2017,2017-11-20,5,50.0307 N 125.0992 W,QMIC2367,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364515,SAMN44770700,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2368_COI_QU39-2017,2017-11-20,30,50.0307 N 125.0992 W,QMIC2368,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364511,SAMN44770701,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2369_COI_QU39-2017,2017-11-20,100,50.0307 N 125.0992 W,QMIC2369,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364647,SAMN44770702,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2370_COI_QU39-2017,2017-11-20,260,50.0307 N 125.0992 W,QMIC2370,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364646,SAMN44770703,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2372_COI_QU39-2017,2017-11-27,0,50.0307 N 125.0992 W,QMIC2372,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364645,SAMN44770704,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2374_COI_QU39-2017,2017-11-27,5,50.0307 N 125.0992 W,QMIC2374,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364644,SAMN44770705,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2376_COI_QU39-2017,2017-11-27,30,50.0307 N 125.0992 W,QMIC2376,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364643,SAMN44770706,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2378_COI_QU39-2017,2017-11-27,100,50.0307 N 125.0992 W,QMIC2378,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364642,SAMN44770707,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2380_COI_QU39-2017,2017-11-27,260,50.0307 N 125.0992 W,QMIC2380,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364641,SAMN44770708,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2386_COI_QU39-2017,2017-12-06,0,50.0307 N 125.0992 W,QMIC2386,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364640,SAMN44770709,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2387_COI_QU39-2017,2017-12-06,5,50.0307 N 125.0992 W,QMIC2387,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364639,SAMN44770710,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2388_COI_QU39-2017,2017-12-06,30,50.0307 N 125.0992 W,QMIC2388,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364637,SAMN44770711,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2389_COI_QU39-2017,2017-12-06,100,50.0307 N 125.0992 W,QMIC2389,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364636,SAMN44770712,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2390_COI_QU39-2017,2017-12-06,260,50.0307 N 125.0992 W,QMIC2390,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364635,SAMN44770713,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2396_COI_QU39-2017,2017-12-11,0,50.0307 N 125.0992 W,QMIC2396,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364634,SAMN44770714,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2397_COI_QU39-2017,2017-12-11,5,50.0307 N 125.0992 W,QMIC2397,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364633,SAMN44770715,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2398_COI_QU39-2017,2017-12-11,30,50.0307 N 125.0992 W,QMIC2398,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364632,SAMN44770716,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2399_COI_QU39-2017,2017-12-11,100,50.0307 N 125.0992 W,QMIC2399,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364631,SAMN44770717,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1950 ml,-80
QMIC2400_COI_QU39-2017,2017-12-11,260,50.0307 N 125.0992 W,QMIC2400,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364630,SAMN44770718,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
